Id,IsDeleted,MasterRecordId,AccountId,Salutation,FirstName,LastName,MiddleName,Suffix,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,OwnerId,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastCURequestDate,LastCUUpdateDate,EmailBouncedReason,EmailBouncedDate,Jigsaw,JigsawContactId,SmartvCard__Organization__c,qbdialer__CloseDate__c,qbdialer__CloseScore__c,qbdialer__ContactDate__c,qbdialer__ContactScoreId__c,qbdialer__ContactScore__c,qbdialer__Dials__c,qbdialer__LastCallTime__c,qbdialer__ResponseTime__c,LID__LinkedIn_Company_Id__c,LID__LinkedIn_Member_Token__c,Other_Email_s__c,Agree_to_FT_License_Agreement__c,Free_Trial_License_Key__c,Free_Trial_Project_Notes__c,Free_Trial_Start_Date__c,Free_Trial_Follow_Up_Notes__c,Free_Trial_Status__c,Signed_up_for_free_trial_on__c,Dev_Edition_Agree_to_License_Agreement__c,Dev_Edition_Date_Signed_Up__c,Free_Trial_Renewed_Date__c,zisf__Person_Has_Moved__c,zisf__ZoomInfo_Complete_Status__c,zisf__ZoomInfo_Email__c,zisf__ZoomInfo_Last_Clean_Run__c,zisf__ZoomInfo_Phone__c,zisf__Zoom_Clean_Status__c,zisf__zoom_id__c,zisf__zoom_lastupdated__c,Alternate_Email__c,LinkedIn_Profile__c,Goal_of_Developer_Edition__c,Goal_of_Developer_Edition_Other__c,Employee_Band__c,Original_Lead_Source__c,Meeting_Status__c
0033600000ChomYAAR,0,,0013600000JRBJbAAP,,Karshi,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Email Marketing Ssr Analyst - Corporate Marketing team,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomZAAR,0,,0013600000JRBUTAA5,,Kartik,Kiely,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Outside Sales Representative,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomaAAB,0,,0013600000JRBMJAA5,,Kasheem,Riley,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"US Sales Sourcing Manager (Software, Storage, Networking)",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChombAAB,0,,0013600000JRBUVAA5,,Kashi,Marney,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,CEO,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomcAAB,0,,0013600000JRBUWAA5,,Katherine,Heick,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Sr. Product Manager,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomdAAB,0,,0013600000JRBUXAA5,,Katherine,Huang,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Risk Analyst,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomeAAB,0,,0013600000JRBUYAA5,,Kathryn,Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Partner Account Manager - US Northwest & Western Canada,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomfAAB,0,,0013600000JRBUZAA5,,Kathryn,Spangler,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"Strategic Development Manager, SW US",,,Sales Activity,,,00536000001f53BAAQ,1,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,2018-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomgAAB,0,,0013600000JRBK7AAP,,Kathryn,J,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"Director, Technology Integration (Global Accounts)",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomhAAB,0,,0013600000JRBLAAA5,,Kathy,Chang,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Inside Systems Engineer,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomiAAB,0,,0013600000JRBUaAAP,,Kathy,Hoyne Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Americas Advisory Board Member,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:10,2018-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomjAAB,0,,0013600000JRBTYAA5,,Katy,Grund-Rafols,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Senior Global Payments Business Analyst,,,Sales Activity,,,00536000006DI2SAAW,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomkAAB,0,,0013600000JRBNeAAP,,Kausar,Schmalz,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"Business Analyst, Commerce Business Infrastructure",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomlAAB,0,,0013600000JRBUbAAP,,Kazuhiro,Ciabattoni,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Fraud Strategy Analyst,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChommAAB,0,,0013600000FSyaDAAT,,Kazuyuki,Zugger,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"Mgr, Fraud Risk Management",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomnAAB,0,,0013600000JRBJbAAP,,Ke,Tagliabue,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"Sr Analyst, Fraud Prevention",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-10-18,00536000006DZLrAAO,10/18/18 21:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomoAAB,0,,0013600000JRBUcAAP,,Kedar,Burton,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Financial Advisor,,,Sales Activity,,,00536000001f53BAAQ,1,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomqAAB,0,,0013600000JRBUeAAP,,Kei,Keegan,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Sales / Principle,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomrAAB,0,,0013600000JRBUfAAP,,Keiji,Parker,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,VP Sales North America,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomsAAB,0,,0013600000JRBUgAAP,,Keisuke,Abel,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Managing Director,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomtAAB,0,,0013600000JRBUhAAP,,Keith,Khan,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Head of Fraud Management Section,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomuAAB,0,,0013600000JRBLpAAP,,Kelly,Olanyk,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Application Integration Engineer III,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,5/23/18 4:04,2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomvAAB,0,,0013600000JRBJ2AAP,,Kelly,Balasubramaniyan,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,CEO & Co-founder,,,Sales Activity,,,0053600000D5bx4AAB,0,0,0,2016-05-04,00536000001f53BAAQ,2018-08-07,00536000006DZLrAAO,8/7/18 23:37,2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomwAAB,0,,0013600000JRBUiAAP,,Kelly,Esteve Tormo,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Fraud Analyst & OperationsTeam Leader,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomxAAB,0,,0013600000JRBUjAAP,,Kelly,Ghafourian,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Security Solutions Architect ,,,Sales Activity,,,00536000001f53BAAQ,1,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomyAAB,0,,0013600000JRBQ7AAP,,Kelly,Moeda Massapina,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Fraude & Chargeback Analyst,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChomzAAB,0,,0013600000JRBUkAAP,,Ken,Lim,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Director of Product Management,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000Chon0AAB,0,,0013600000JRBUlAAP,,Ken,Gordillo,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Inside Sales Representative,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000Chon1AAB,0,,0013600000JRBUmAAP,,Ken,Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Field Sales Representative,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,5/22/18 15:55,2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000Chon2AAB,0,,0013600000JRBObAAP,,Ken,Guerro,,,,,,,,,,,8391 Beverly Boulevard Box 310,Los Angeles,California,90048,United States,,,,(650) 206-8888,,(650) 206-8888,,,,,anonymized@vrgcorporation.com,"Vice President, National Sales",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-10-26,00536000006DZLrAAO,10/26/18 20:40,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,"Vice President, National Sales",,,,,
0033600000Chon3AAB,0,,000000000000000AAA,,Ken,Arguello,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000Chon4AAB,0,,0013600000JRBUnAAP,,Ken,Yetka,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,INDEPENDENT TEAM BEACHBODY COACH,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,5/17/18 18:11,2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000Chon5AAB,0,,0013600000JRBUoAAP,,ken,Letendre,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"CEO, Founder",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000Chon6AAB,0,,0013600000JRBIuAAP,,Kenneth Kin Nun,Kozak,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Enterprise Sales Manager Eastern Europe,,,Sales Activity,,,0053600000D5mROAAZ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-10-11,0053600000D5bx4AAB,10/11/18 20:53,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,Account Manager EMEA,,,,,
0033600000Chon7AAB,0,,000000000000000AAA,,Kenneth Thomas,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000Chon8AAB,0,,0013600000JRBUpAAP,,Kent,Camarillo,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Security Engineer,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,5/17/18 19:17,2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000Chon9AAB,0,,0013600000JRBUqAAP,,Kerone,Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Consultant,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonAAAR,0,,0013600000JRBUrAAP,,Kerry,Postlewait,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Bartender/Manager,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonBAAR,0,,0013600000JRBUsAAP,,Ketan,Schuld,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Jefe de Trabajos Practicos,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonCAAR,0,,0013600000JRBJbAAP,,kevin,Raineri Cossa,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Fraud Analyst,,,Sales Activity,,,00536000001f53BAAQ,1,0,0,2016-05-04,00536000001f53BAAQ,2018-10-18,00536000006DZLrAAO,10/18/18 21:47,2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonDAAR,0,,0013600000JRBUuAAP,,Kevin,Beard,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Sales Representative,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonEAAR,0,,0013600000JRBUvAAP,,Kevin,Deaton,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Director of Enterprise Information Security Department,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,4/13/18 0:50,2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonFAAR,0,,0013600000JRBUwAAP,,Kevin,Linares Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Director de Reportes Internacional,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonGAAR,0,,0013600000JRBUxAAP,,Kevin,Minister,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Account Executive,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonHAAR,0,,0013600000JRBIuAAP,,Kevin,nayani,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Sr Automation Engineer,,,Sales Activity,,,0053600000D5mROAAZ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-10-11,0053600000D5bx4AAB,10/11/18 20:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonIAAR,0,,000000000000000AAA,,Kevin,VanBrunt,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonJAAR,0,,0013600000JRBUyAAP,,Kevin,Carcano,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Senior Fraud Prevention and Credit Card Dispute Manager,,,Sales Activity,,,00536000006DI2SAAW,0,0,0,2016-05-04,00536000001f53BAAQ,2018-08-17,00536000006DZLrAAO,8/17/18 22:53,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,Senior Fraud and Credit Card Dispute Manager at Rakuten.com,,,,,
0033600000ChonKAAR,0,,0013600000JRBKMAA5,,Kevin,Rubenbauer,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Site Merchandiser,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonLAAR,0,,0013600000JRBIuAAP,,Kevin,Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Realtime Transaction Processing Engineer,,,Sales Activity,,,0053600000D5mROAAZ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-10-11,0053600000D5bx4AAB,10/11/18 20:53,2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonMAAR,0,,0013600000JRBUzAAP,,Kevin,R Dixon,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Captain,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonNAAR,0,,0013600000JRBV0AAP,,Kevin,Ben-Zur,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,CEO,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonOAAR,0,,0013600001aAZsEAAW,,Kevin,Flint,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Senior Fraud Analyst,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-10-18,00536000006DZLrAAO,10/18/18 21:55,2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonPAAR,0,,0013600000JRBV1AAP,,Khalid,Conta Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Chief Financial Officer (CFO),,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonQAAR,0,,0013600000JRBN4AAP,,Kim,Smalley,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,IT Data Operations Analyst,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,10/28/18 3:35,2018-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonRAAR,0,,0013600000JRBV2AAP,,Kim,Lee,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Senior Account Manager,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-08-17,00536000006DZLrAAO,8/17/18 22:53,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,Senior Account Manager at ThreatMetrix,,,,,
0033600000ChonSAAR,0,,0013600000JRBV3AAP,,Kimberly,Boddy,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"V.P., Human Resources",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonTAAR,0,,0013600000JRBV4AAP,,Kimmeri,Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"Counsel (Employment, Employee Benefits & Executive Compensation)",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,4/12/18 23:19,2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonUAAR,0,,0013600000JRBV5AAP,,kiri,Nilmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Accounting Manager,,,Sales Activity,,,00536000001f53BAAQ,1,0,0,2016-05-04,00536000001f53BAAQ,2018-05-18,00536000006DZLrAAO,5/18/18 1:26,2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonVAAR,0,,0013600000JRBV6AAP,,Kirsten,Hyde,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,Counter Fraud Operations Manager,,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033600000ChonWAAR,0,,0013600000JRBV7AAP,,Kirsten,Aloni,,,,,,,,,,,,,,,,,,,,,,,,,,anonymized@vrgcorporation.com,"Senior Manager, Fraud",,,Sales Activity,,,00536000001f53BAAQ,0,0,0,2016-05-04,00536000001f53BAAQ,2018-03-21,00536000006DZLrAAO,3/21/18 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
